"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",804.220110757,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",809.599114282,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",822.675114496,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",925.026125772,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",981.186119898,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",1013.083111627,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",995.000125272,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",1014.298353294,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",1029.522490473,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",1044.058006205,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",1057.85516349,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",1072.500029773,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",1088.006608289,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",1103.828805007,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",1118.960325389,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",1133.525942121,
"KOR","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",1147.848431427,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","1990",8326.502552734,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","1991",8638.932135938,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","1992",13325.967374023,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","1993",13573.732959766,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","1994",14127.750109766,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","1995",15116.570510547,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","1996",15478.822146875,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","1997",15957.479941797,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","1998",15820.448119453,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","1999",16170.967577953,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2000",16051.225725464,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2001",16455.371717754,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2002",17150.995540868,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2003",17680.234369568,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2004",17601.282914987,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2005",18012.455508561,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2006",18732.316763928,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2007",19025.309080655,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2008",18510.38088605,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2009",18429.450671913,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2010",18815.39268247,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2011",18357.257678616,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2012",18681.289708201,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2013",18983.807829693,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2014",18485.458402399,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2015",19262.637076624,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2016",19512.107907377,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2017",19691.937275751,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2018",20285.62671037,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2019",20564.229523833,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2020",20888.387616029,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2021",21250.437787873,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2022",21518.243364146,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2023",21751.902011856,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2024",21961.400855113,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2025",22193.490329614,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2026",22487.990641439,
"BRICS","MEATCONSUMP","BEEF","THND_TONNE","A","2027",22774.027083628,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",7.594099863,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",7.767100198,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",9.44009958,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",9.244100435,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",9.052101,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",12.201100214,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",14.842100961,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",13.247099741,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",13.391099794,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",14.223100526,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",14.347099168,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",16.73910032,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",15.258100374,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",12.880100114,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",15.449099405,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",15.929099901,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",17.862099512,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",19.816099985,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",19.941099985,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",20.300099237,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",24.01609884,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",20.081101282,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",22.463101251,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",27.459099634,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",33.314099176,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",36.354100092,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",35.040100916,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",37.401097162,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",38.249828999,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",38.970514358,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",39.830100699,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",40.787422824,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",41.728474969,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",42.591871942,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",43.518932106,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",44.465400537,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",45.421756514,
"MYS","MEATCONSUMP","SHEEP","THND_TONNE","A","2027",46.417577339,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","1990",12.641362962,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","1991",12.97457474,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","1992",13.14135479,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","1993",13.379153691,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","1994",14.417231282,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","1995",14.103581898,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","1996",14.381758149,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","1997",14.263333445,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","1998",14.58508692,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","1999",13.947432769,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2000",14.277046082,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2001",13.728118378,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2002",13.78700133,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2003",14.078419625,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2004",14.214316689,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2005",14.278923245,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2006",13.667710948,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2007",13.938469564,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2008",14.38421439,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2009",13.527767765,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2010",12.909792263,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2011",13.219891685,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2012",13.586866499,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2013",13.690346125,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2014",12.532796167,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2015",13.835142108,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2016",13.938550011,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2017",13.427652003,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2018",13.526629027,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2019",13.760180588,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2020",13.827947584,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2021",13.906207805,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2022",13.974368828,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2023",14.069321538,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2024",14.150671217,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2025",14.240667712,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2026",14.322794099,
"NOR","MEATCONSUMP","BEEF","KG_CAP","A","2027",14.408619721,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","1990",15.388144468,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","1991",15.757605435,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","1992",16.045437671,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","1993",16.691067093,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","1994",17.186512316,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","1995",17.998444234,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","1996",19.022554435,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","1997",17.952895053,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","1998",18.77497088,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","1999",17.563600301,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2000",18.210552284,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2001",19.215200486,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2002",18.204173366,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2003",18.792460831,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2004",19.267902277,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2005",19.564658131,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2006",19.319457659,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2007",20.746754419,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2008",20.351187249,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2009",19.911007669,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2010",20.299200676,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2011",20.650424701,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2012",20.333989558,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2013",19.62114955,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2014",19.759831263,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2015",20.471010624,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2016",20.701737001,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2017",20.235519485,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2018",20.253853947,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2019",20.255028224,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2020",20.294674359,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2021",20.275097395,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2022",20.282343838,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2023",20.285594075,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2024",20.302348543,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2025",20.300201751,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2026",20.320444467,
"NOR","MEATCONSUMP","PIG","KG_CAP","A","2027",20.326843898,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","1990",4.161248433,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","1991",4.233406874,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","1992",4.739005547,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","1993",4.706630886,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","1994",5.304811137,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","1995",5.976450246,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","1996",6.533904164,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","1997",6.666918196,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","1998",6.21870595,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","1999",7.195203223,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2000",8.414785458,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2001",8.269769817,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2002",8.920386826,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2003",9.462784452,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2004",10.418290232,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2005",10.879854865,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2006",11.848298442,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2007",13.133133657,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2008",15.533794734,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2009",14.991909976,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2010",15.108622851,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2011",14.994147257,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2012",16.303522322,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2013",18.256577523,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2014",17.733169841,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2015",15.964054282,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2016",16.786285771,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2017",17.587283543,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2018",18.296838913,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2019",19.015056412,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2020",19.687776209,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2021",20.351005214,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2022",20.995896648,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2023",21.852581278,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2024",22.681011438,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2025",23.503383234,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2026",24.306108576,
"NOR","MEATCONSUMP","POULTRY","KG_CAP","A","2027",25.09892039,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","1990",4.829232851,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","1991",5.042406609,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","1992",5.127890494,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","1993",5.187525661,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","1994",5.50344706,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","1995",5.538766954,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","1996",5.555394308,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","1997",5.002184745,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","1998",4.690399919,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","1999",4.462563735,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2000",4.735281207,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2001",4.846965552,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2002",4.891877487,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2003",4.753064371,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2004",5.039593199,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2005",4.96843685,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2006",4.811981845,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2007",4.871331082,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2008",5.295980286,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2009",4.59892691,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2010",4.635712967,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2011",4.425634677,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2012",4.473227591,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2013",4.597349551,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2014",4.529174986,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2015",4.612547011,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2016",4.559941692,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2017",4.580827573,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2018",4.506486736,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2019",4.417656562,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2020",4.342931015,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2021",4.276264105,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2022",4.202071004,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2023",4.122725442,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2024",4.05068919,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2025",3.980464273,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2026",3.910192799,
"NOR","MEATCONSUMP","SHEEP","KG_CAP","A","2027",3.84359873,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","1990",18.19831833,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","1991",18.406052983,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","1992",18.125568668,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","1993",17.375685608,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","1994",15.794213134,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","1995",15.622466432,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","1996",15.495594291,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","1997",15.605138039,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","1998",15.542092955,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","1999",15.37282672,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2000",14.205109395,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2001",14.124534198,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2002",14.16367868,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2003",14.372875482,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2004",14.295935677,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2005",14.409397051,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2006",14.692660044,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2007",14.453398985,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2008",14.968279945,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2009",14.863292493,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2010",15.212294564,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2011",15.319269922,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2012",14.834077971,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2013",15.199688785,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2014",15.076048287,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2015",14.664379939,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2016",14.057285565,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2017",14.452571701,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2018",14.428159545,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2019",14.417475471,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2020",14.368273379,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2021",14.321163715,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2022",14.276585113,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2023",14.273777435,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2024",14.272572465,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2025",14.247464313,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2026",14.243072374,
"CHE","MEATCONSUMP","BEEF","KG_CAP","A","2027",14.231862061,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","1990",31.856553711,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","1991",31.16185717,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","1992",30.591032384,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","1993",29.910083564,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","1994",27.941914487,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","1995",28.465436627,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","1996",26.125229309,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","1997",25.736464583,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","1998",27.006603397,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","1999",26.439942502,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2000",26.331574527,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2001",26.415476754,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2002",26.604098021,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2003",26.152322629,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2004",25.892231268,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2005",26.268181849,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2006",26.659733669,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2007",26.299931604,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2008",25.934545352,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2009",25.436371136,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2010",26.154851024,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2011",25.586955417,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2012",24.195779056,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2013",23.992809889,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2014",24.285188862,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2015",23.424320867,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2016",23.396315457,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2017",22.914106115,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2018",23.173426726,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2019",23.087203351,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2020",23.007427594,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2021",22.933254016,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2022",22.865767199,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2023",22.803900621,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2024",22.746944082,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2025",22.694213747,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2026",22.644918366,
"CHE","MEATCONSUMP","PIG","KG_CAP","A","2027",22.598743041,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","1990",9.70878151,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","1991",10.140861959,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","1992",9.788584994,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","1993",9.532068788,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","1994",10.08278081,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","1995",9.92704462,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","1996",10.687993534,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","1997",10.738304487,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","1998",10.930864727,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","1999",12.178243693,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2000",12.864971765,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2001",13.286148937,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2002",13.60441105,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2003",14.062151128,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2004",13.866235446,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2005",12.394537901,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2006",11.67339295,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2007",13.39296232,
"CHE","MEATCONSUMP","POULTRY","KG_CAP","A","2008",14.103867249,
